,match_id,date_planned_start,match_start,player_1,player_2,player_1_fh_goals,player_2_fh_goals,player_1_sh_goals,player_2_sh_goals,player_1_total_goals,player_2_total_goals,shift_n,match_count_within_shift,match_count_within_shift_player_pair,Total_goals,player_1_total_goals_est,player_2_total_goals_est,total_goals_est,result,result_est,outcomes_proba,over_4.5_goals_proba
14198,218092,1676752680,2023-02-18 20:38:01,0,27,1,2,1,1,2,3,967.0,8,3,5,1.6000599,2.5260613,4.126121,2,2,23.56 - 18.59 - 57.84,39.578688622823336
14199,218093,1676753520,2023-02-18 20:52:00,0,16,0,0,1,1,1,1,967.0,9,3,2,1.6814455,2.5555482,4.236994,0,2,24.69 - 18.55 - 56.76,41.7358721929061
14200,218094,1676754360,2023-02-18 21:05:57,16,27,2,1,2,0,4,1,967.0,10,4,5,1.8291162,2.1538897,3.983006,1,2,33.48 - 20.52 - 45.99,36.784301801738
14201,218095,1676755200,2023-02-18 21:20:01,0,27,1,0,1,2,2,2,967.0,11,4,4,1.6261815,2.4321382,4.0583196,0,2,25.29 - 19.16 - 55.55,38.25551936715225
14202,218096,1676756040,2023-02-18 21:34:01,0,16,1,0,2,1,3,1,967.0,12,4,4,1.6731112,2.5428567,4.215968,1,2,24.7 - 18.61 - 56.69,41.327630502330244
14203,218097,1676756880,2023-02-18 21:47:57,16,27,0,2,1,1,1,3,967.0,13,5,4,1.7840996,2.1372714,3.921371,2,2,32.83 - 20.65 - 46.52,35.5805559862939
14204,218098,1676757720,2023-02-18 22:02:00,0,27,1,2,1,0,2,2,967.0,14,5,4,1.5944414,2.3991532,3.9935946,0,2,25.13 - 19.32 - 55.56,36.991167344106174
14205,218099,1676758560,2023-02-18 22:16:01,0,16,1,3,1,2,2,5,967.0,15,5,7,1.7402436,2.657302,4.3975453,2,2,24.45 - 18.09 - 57.46,44.83455146756194
14206,218100,1676759400,2023-02-18 22:29:59,16,27,1,1,1,1,2,2,967.0,16,6,4,1.8183469,2.1211822,3.939529,0,2,33.8 - 20.67 - 45.53,35.93508636505599
14207,218101,1676760240,2023-02-18 22:43:58,0,27,0,1,1,0,1,1,967.0,17,6,2,1.5941031,2.4565647,4.050668,0,2,24.36 - 18.98 - 56.66,38.10608121489843
14208,218102,1676761080,2023-02-18 22:57:56,0,16,1,0,1,3,2,3,967.0,18,6,5,1.699335,2.566324,4.265659,2,2,24.88 - 18.51 - 56.6,42.29166417650425
14209,218104,1676762760,2023-02-18 23:25:42,0,27,0,3,2,1,2,4,967.0,19,7,6,1.5975693,2.473338,4.070907,2,2,24.2 - 18.89 - 56.91,38.501310939401996
14210,218105,1676763600,2023-02-18 23:39:57,0,16,1,1,1,2,2,3,967.0,20,7,5,1.773882,2.5825236,4.3564057,2,2,26.04 - 18.52 - 55.44,44.04415433715736
14211,218106,1676764440,2023-02-18 23:54:03,16,27,1,0,1,0,2,0,967.0,21,7,2,1.9883907,1.9676824,3.956073,1,1,39.98 - 20.84 - 39.18,36.2581889417401
14212,218107,1676765280,2023-02-19 00:07:59,0,27,0,2,2,2,2,4,967.0,22,8,6,1.6156663,2.418727,4.0343933,2,2,25.27 - 19.23 - 55.5,37.78820233194559
14213,218108,1676766120,2023-02-19 00:21:57,0,16,0,0,3,1,3,1,967.0,23,8,4,1.7914104,2.5497808,4.3411913,1,2,26.81 - 18.7 - 54.49,43.75116048276607
14214,218109,1676768640,2023-02-19 01:04:02,16,27,1,1,0,1,1,2,967.0,24,8,3,1.7840523,2.1180968,3.9021492,2,2,33.14 - 20.73 - 46.13,35.20539610142486
14215,218110,1676769480,2023-02-19 01:18:02,0,27,1,0,0,2,1,2,967.0,25,9,3,1.6203732,2.414729,4.0351024,2,2,25.42 - 19.25 - 55.33,37.802055199857435
14216,218111,1676770320,2023-02-19 01:32:01,0,16,1,2,1,2,2,4,967.0,26,9,6,1.7225202,2.6081152,4.3306355,2,2,24.76 - 18.32 - 56.91,43.54767134193892
14217,218112,1676771160,2023-02-19 01:46:00,16,27,0,1,1,1,1,2,967.0,27,9,3,1.8146801,2.0569642,3.8716443,2,2,34.79 - 20.94 - 44.26,34.61040971903088
14218,218113,1676772000,2023-02-19 01:59:59,0,27,1,0,0,1,1,1,967.0,28,10,2,1.6272312,2.406999,4.03423,0,2,25.65 - 19.3 - 55.04,37.78502144637271
14219,218114,1676772840,2023-02-19 02:14:03,0,16,2,0,1,2,3,2,967.0,29,10,5,1.7646996,2.5491908,4.3138905,1,2,26.32 - 18.68 - 55.0,43.22453560651313
14220,218115,1676773680,2023-02-19 02:27:58,16,27,2,0,2,1,4,1,967.0,30,10,5,1.8746722,2.0806828,3.955355,1,2,35.64 - 20.74 - 43.62,36.24416278802728
14221,218116,1676774520,2023-02-19 02:42:05,0,27,2,1,1,4,3,5,967.0,31,11,8,1.5881557,2.3569376,3.9450934,2,2,25.58 - 19.55 - 54.86,36.043749258439014
14222,218117,1676775360,2023-02-19 02:56:03,0,16,1,1,1,2,2,3,967.0,32,11,5,1.6983509,2.6628623,4.361213,2,2,23.63 - 17.99 - 58.38,44.13666267352863
14223,218118,1676776200,2023-02-19 03:09:59,16,27,1,0,1,1,2,1,967.0,33,11,3,1.8774377,2.0299592,3.9073968,1,2,36.57 - 20.92 - 42.51,35.30780325540561
14224,218119,1676777040,2023-02-19 03:24:01,0,27,2,0,1,1,3,1,967.0,34,12,4,1.6124136,2.3972135,4.0096273,1,2,25.5 - 19.35 - 55.15,37.304387417206875
14225,218120,1676777880,2023-02-19 03:38:00,0,16,1,1,1,3,2,4,967.0,35,12,6,1.7028848,2.4256444,4.128529,2,2,26.85 - 19.27 - 53.88,39.625640223234186
14226,218121,1676778720,2023-02-19 03:52:02,16,27,1,0,2,0,3,0,967.0,36,12,3,1.8260838,2.1262836,3.9523673,1,2,33.87 - 20.64 - 45.48,36.18581252887785
14227,218122,1676779560,2023-02-19 04:06:02,0,27,1,0,0,1,1,1,967.0,37,13,2,1.6573408,2.6211183,4.278459,0,2,23.41 - 18.15 - 58.44,42.53953117865995
14228,218123,1676780400,2023-02-19 04:19:59,0,16,1,1,0,1,1,2,967.0,38,13,3,1.7644746,2.474522,4.2389965,2,2,27.35 - 19.05 - 53.6,41.774739959095236
14229,218124,1676781240,2023-02-19 04:34:01,16,27,1,1,0,0,1,1,967.0,39,13,2,1.8607656,2.1123672,3.9731326,0,2,34.82 - 20.64 - 44.54,36.591425016763864
14230,218125,1676782080,2023-02-19 04:47:59,0,27,2,0,0,0,2,0,967.0,40,14,2,1.639315,2.574043,4.213358,1,2,23.68 - 18.38 - 57.94,41.276925519168536
14231,218126,1676782920,2023-02-19 05:02:01,0,16,1,3,2,1,3,4,967.0,41,14,7,1.7486495,2.3986115,4.147261,2,2,28.12 - 19.43 - 52.45,39.990747463771605
14232,218127,1676783760,2023-02-19 05:16:02,16,27,0,1,2,3,2,4,967.0,42,14,6,1.9060373,2.0797205,3.9857578,2,2,36.31 - 20.68 - 43.01,36.83806405513763
14233,218128,1676784600,2023-02-19 05:30:02,0,27,2,2,0,1,2,3,967.0,43,15,5,1.6194068,2.5794528,4.1988597,2,2,23.24 - 18.32 - 58.44,40.99512465832332
14234,218129,1676785440,2023-02-19 05:43:59,0,16,1,0,2,3,3,3,967.0,44,15,6,1.806108,2.5340278,4.3401356,0,2,27.31 - 18.79 - 53.91,43.730821152811814
14235,218130,1676786280,2023-02-19 05:57:59,16,27,2,1,1,0,3,1,967.0,45,15,4,1.9037424,1.98691,3.8906524,1,2,37.87 - 21.01 - 41.12,34.98109621041382
14236,218131,1676787120,2023-02-19 06:11:59,0,27,2,1,0,2,2,3,967.0,46,16,5,1.6077384,2.3957534,4.003492,2,2,25.43 - 19.35 - 55.22,37.18452383663032
14237,218132,1676787960,2023-02-19 06:25:56,0,16,2,2,0,1,2,3,967.0,47,16,5,1.8029788,2.5932312,4.3962097,2,2,26.44 - 18.49 - 55.07,44.80893784486483
14238,218133,1676790000,2023-02-19 07:00:58,8,28,2,1,2,0,4,1,968.0,1,1,5,2.343855,1.3711715,3.7150264,1,1,59.15 - 19.32 - 21.54,31.568345539691094
14239,218134,1676790840,2023-02-19 07:14:00,8,21,1,0,1,0,2,0,968.0,2,1,2,1.9779115,1.4833746,3.461286,1,1,49.22 - 21.76 - 29.01,26.72661537832156
14240,218135,1676791680,2023-02-19 07:28:05,21,28,0,0,1,2,1,2,968.0,3,1,3,1.8080307,2.357502,4.1655326,2,2,29.88 - 19.63 - 50.49,40.34665220238669
14241,218136,1676792520,2023-02-19 07:42:05,8,28,3,1,0,2,3,3,968.0,4,2,6,2.793725,1.3161727,4.1098976,0,1,68.25 - 16.1 - 15.65,39.26227810603155
14242,218137,1676793360,2023-02-19 07:56:02,8,21,4,0,2,0,6,0,968.0,5,2,6,2.7752256,1.2800796,4.0553055,1,1,68.68 - 16.08 - 15.24,38.19665064798058
14243,218138,1676794200,2023-02-19 08:10:03,21,28,0,2,0,2,0,4,968.0,6,2,4,1.8520421,2.6354878,4.4875298,2,2,26.77 - 18.33 - 54.9,46.552787027211075
14244,218139,1676795040,2023-02-19 08:24:03,8,28,1,0,2,0,3,0,968.0,7,3,3,2.847008,1.4238435,4.2708516,1,1,66.96 - 16.17 - 16.87,42.39223882285661
14245,218140,1676795880,2023-02-19 08:38:06,8,21,0,0,0,0,0,0,968.0,8,3,0,3.431249,1.1740091,4.605258,0,1,79.65 - 11.45 - 8.9,48.77516787910628
14246,218141,1676796720,2023-02-19 08:52:00,21,28,0,4,0,1,0,5,968.0,9,3,5,1.840281,2.62841,4.468691,2,2,26.65 - 18.36 - 54.99,46.19436022075982
14247,218142,1676797560,2023-02-19 09:06:01,8,28,2,0,3,1,5,1,968.0,10,4,6,2.7752018,1.4017535,4.176955,1,1,66.23 - 16.54 - 17.22,40.56901831982859
14248,218143,1676798400,2023-02-19 09:20:03,8,21,0,0,2,0,2,0,968.0,11,4,2,3.0491676,1.2321827,4.28135,1,1,73.75 - 14.06 - 12.2,42.59549142259226
14249,218144,1676799240,2023-02-19 09:34:07,21,28,1,2,1,0,2,2,968.0,12,4,4,1.8413172,2.6228557,4.464173,0,2,26.74 - 18.38 - 54.87,46.10828918077996
14250,218145,1676800080,2023-02-19 09:48:03,8,28,2,0,3,0,5,0,968.0,13,5,5,2.805605,1.4160573,4.2216625,1,1,66.45 - 16.4 - 17.15,41.43823929073485
14251,218146,1676800920,2023-02-19 10:02:03,8,21,2,1,2,0,4,1,968.0,14,5,5,2.9852922,1.2428986,4.228191,1,1,72.63 - 14.52 - 12.85,41.565009190053104
14252,218147,1676801760,2023-02-19 10:16:05,21,28,3,1,0,1,3,2,968.0,15,5,5,1.8547786,2.5487132,4.403492,1,2,28.01 - 18.75 - 53.24,44.948559929164155
14253,218148,1676802600,2023-02-19 10:30:08,8,28,3,0,0,1,3,1,968.0,16,6,4,2.8912365,1.3854785,4.2767153,1,1,68.43 - 15.75 - 15.83,42.50577089043422
14254,218149,1676803440,2023-02-19 10:44:02,8,21,1,0,1,0,2,0,968.0,17,6,2,2.9428246,1.2502325,4.193057,1,1,71.86 - 14.83 - 13.31,40.882288628053324
14255,218150,1676804280,2023-02-19 10:58:05,21,28,1,0,0,3,1,3,968.0,18,6,4,1.8197215,2.7123034,4.532025,2,2,25.17 - 17.92 - 56.91,47.39639802994605
14256,218151,1676805120,2023-02-19 11:12:06,8,28,3,1,2,1,5,2,968.0,19,7,7,2.853774,1.3828065,4.236581,1,1,67.89 - 15.97 - 16.14,41.72785660463361
14257,218152,1676805960,2023-02-19 11:26:05,8,21,2,0,3,1,5,1,968.0,20,7,6,2.9857209,1.2428427,4.2285633,1,1,72.64 - 14.52 - 12.85,41.572246226232146
14258,218153,1676806800,2023-02-19 11:40:06,21,28,1,2,2,2,3,4,968.0,21,7,7,1.8547069,2.5710356,4.4257426,2,2,27.7 - 18.64 - 53.66,45.37460746843514
14259,218154,1676807640,2023-02-19 11:54:19,8,28,1,0,1,0,2,0,968.0,22,8,2,2.8995717,1.3583741,4.257946,1,1,69.09 - 15.58 - 15.33,42.14220622812421
14260,218155,1676808480,2023-02-19 12:08:07,8,21,0,0,4,2,4,2,968.0,23,8,6,3.049561,1.2321175,4.2816787,1,1,73.75 - 14.05 - 12.19,42.60184263482034
14261,218156,1676809320,2023-02-19 12:22:05,21,28,3,0,2,1,5,1,968.0,24,8,6,1.8649058,2.525091,4.3899965,1,2,28.53 - 18.86 - 52.6,44.68973454894135
14262,218157,1676811840,2023-02-19 13:04:02,8,28,2,1,2,1,4,2,968.0,25,9,6,2.8766925,1.3742926,4.250985,1,1,68.42 - 15.79 - 15.79,42.00727071074037
14263,218158,1676812680,2023-02-19 13:18:04,8,21,4,2,1,1,5,3,968.0,26,9,8,2.9649217,1.246994,4.211916,1,1,72.25 - 14.67 - 13.08,41.24890091565554
14264,218159,1676813520,2023-02-19 13:32:05,21,28,0,0,1,1,1,1,968.0,27,9,2,1.8534669,2.5700667,4.4235334,0,2,27.69 - 18.65 - 53.66,45.33235137245233
14265,218160,1676814360,2023-02-19 13:46:04,8,28,1,0,1,0,2,0,968.0,28,10,2,2.9024854,1.3558754,4.258361,1,1,69.18 - 15.56 - 15.26,42.150248811484126
14266,218161,1676815200,2023-02-19 14:00:04,8,21,2,0,2,0,4,0,968.0,29,10,4,2.9556487,1.2574623,4.213111,1,1,71.91 - 14.78 - 13.31,41.27212402735364
14267,218162,1676816040,2023-02-19 14:14:08,21,28,0,2,0,2,0,4,968.0,30,10,4,1.831933,2.6110067,4.4429398,2,2,26.73 - 18.43 - 54.84,45.703272330111496
14268,218163,1676816880,2023-02-19 14:28:03,8,28,2,1,2,1,4,2,968.0,31,11,6,2.87264,1.3496457,4.2222857,1,1,68.84 - 15.72 - 15.44,41.450345263883285
14269,218164,1676817720,2023-02-19 14:42:10,8,21,3,0,2,0,5,0,968.0,32,11,5,3.047284,1.247048,4.294332,1,1,73.44 - 14.14 - 12.42,42.84661247616437
14270,218165,1676818560,2023-02-19 14:56:12,21,28,0,3,1,0,1,3,968.0,33,11,4,1.8680898,2.5259228,4.3940125,2,2,28.58 - 18.86 - 52.56,44.76678743616395
14271,218166,1676819400,2023-02-19 15:10:01,8,28,1,1,0,0,1,1,968.0,34,12,2,2.8649197,1.3341606,4.1990805,0,1,69.03 - 15.71 - 15.27,40.99941495045698
14272,218167,1676820240,2023-02-19 15:24:06,8,21,1,2,1,0,2,2,968.0,35,12,4,3.048788,1.2439259,4.292714,0,1,73.52 - 14.12 - 12.37,42.81532687328438
14273,218168,1676821080,2023-02-19 15:38:03,21,28,0,1,1,1,1,2,968.0,36,12,3,1.8483306,2.522325,4.3706555,2,2,28.26 - 18.87 - 52.87,44.318247964240214
14274,218169,1676821920,2023-02-19 15:52:01,8,28,2,0,2,1,4,1,968.0,37,13,5,2.7847548,1.3556633,4.140418,1,1,67.31 - 16.31 - 16.37,39.85739583456544
14275,218170,1676822760,2023-02-19 16:06:03,8,21,2,0,1,2,3,2,968.0,38,13,5,2.951576,1.254246,4.205822,1,1,71.92 - 14.79 - 13.29,41.13047530919905
14276,218171,1676823600,2023-02-19 16:20:03,21,28,0,0,0,0,0,0,968.0,39,13,0,1.8717829,2.496787,4.36857,0,2,29.07 - 19.0 - 51.94,44.27815107282148
14277,218172,1676824440,2023-02-19 16:34:14,8,28,3,1,2,2,5,3,968.0,40,14,8,2.8383663,1.3305575,4.168924,1,1,68.68 - 15.87 - 15.46,40.412676674417305
14278,218173,1676825280,2023-02-19 16:48:03,8,21,2,3,1,1,3,4,968.0,41,14,7,2.9560452,1.2525185,4.208564,2,1,72.02 - 14.75 - 13.23,41.18376176324048
14279,218174,1676826120,2023-02-19 17:02:06,21,28,3,3,1,0,4,3,968.0,42,14,7,1.9300759,2.5482624,4.4783382,1,2,29.43 - 18.78 - 51.79,46.377996862596625
14280,218175,1676826960,2023-02-19 17:16:01,8,28,0,4,0,0,0,4,968.0,43,15,4,2.773295,1.3474104,4.1207056,2,1,67.29 - 16.36 - 16.35,39.47307915425273
14281,218176,1676827800,2023-02-19 17:30:03,8,21,0,2,2,0,2,2,968.0,44,15,4,2.3886218,1.4279096,3.8165314,0,1,58.8 - 19.13 - 22.07,33.53707833831084
14282,218177,1676828640,2023-02-19 17:44:09,21,28,2,1,1,0,3,1,968.0,45,15,4,1.9019651,2.6679459,4.569911,1,2,27.24 - 18.23 - 54.53,48.1112553270637
14283,218178,1676829480,2023-02-19 17:58:02,8,28,2,1,2,2,4,3,968.0,46,16,7,2.6473196,1.4170389,4.0643587,1,1,63.75 - 17.42 - 18.83,38.37344222983988
14284,218179,1676830320,2023-02-19 18:12:03,8,21,2,0,0,0,2,0,968.0,47,16,2,2.5063531,1.3927319,3.899085,1,1,61.74 - 18.27 - 19.98,35.145610111019465
14285,218180,1676831160,2023-02-19 18:26:05,21,28,1,1,0,0,1,1,968.0,48,16,2,1.8572354,2.6809974,4.538233,0,2,26.25 - 18.12 - 55.62,47.51375622979546
14286,218181,1676833200,2023-02-19 18:59:59,0,2,0,1,2,2,2,3,969.0,1,1,5,1.5866129,1.9597937,3.5464067,2,2,31.55 - 21.76 - 46.69,28.334527145606224
14287,218182,1676834040,2023-02-19 19:13:58,0,16,1,1,0,1,1,2,969.0,2,1,3,1.8200058,2.364686,4.184692,2,2,30.01 - 19.6 - 50.39,40.71956413314777
14288,218183,1676834880,2023-02-19 19:28:00,2,16,2,0,0,1,2,1,969.0,3,1,3,1.7038358,1.9239513,3.627787,1,2,34.71 - 21.72 - 43.57,29.888306750451232
14289,218184,1676835720,2023-02-19 19:42:01,0,2,0,0,1,1,1,1,969.0,4,2,2,1.7360245,2.3984413,4.1344657,0,2,27.88 - 19.42 - 52.7,39.74137702122829
14290,218185,1676836560,2023-02-19 19:56:00,0,16,0,0,1,3,1,3,969.0,5,2,4,1.7477676,2.3168905,4.064658,2,2,29.3 - 19.83 - 50.87,38.379291879803205
14291,218186,1676837400,2023-02-19 20:09:58,2,16,0,2,2,0,2,2,969.0,6,2,4,1.6646724,1.8687216,3.5333939,0,2,34.81 - 22.06 - 43.13,28.087492163709875
14292,218187,1676838240,2023-02-19 20:24:08,0,2,1,1,1,1,2,2,969.0,7,3,4,1.6977443,2.272818,3.9705625,0,2,28.96 - 20.06 - 50.98,36.54121311406962
14293,218188,1676839080,2023-02-19 20:37:59,0,16,2,0,2,1,4,1,969.0,8,3,5,1.7157228,2.3810601,4.0967827,1,2,27.73 - 19.5 - 52.76,39.006394704106114
14294,218189,1676839920,2023-02-19 20:52:00,2,16,1,2,2,2,3,4,969.0,9,3,7,1.6539329,1.8153757,3.4693086,2,2,35.52 - 22.32 - 42.16,26.877311877581363
14295,218190,1676840760,2023-02-19 21:05:59,0,2,0,0,0,3,0,3,969.0,10,4,3,1.6857078,2.122867,3.808575,2,2,31.02 - 20.82 - 48.16,33.38233797624386
14296,218191,1676841600,2023-02-19 21:19:57,0,16,1,2,0,1,1,3,969.0,11,4,4,1.7251326,2.518627,4.2437596,2,2,26.0 - 18.8 - 55.21,41.867139330471915
14297,218192,1676842440,2023-02-19 21:33:59,2,16,0,3,0,2,0,5,969.0,12,4,5,1.6975499,1.9776692,3.675219,2,2,33.65 - 21.49 - 44.86,30.800124407769147
14298,218193,1676843280,2023-02-19 21:48:03,0,2,1,1,2,0,3,1,969.0,13,5,4,1.714161,2.132618,3.8467789,1,2,31.46 - 20.75 - 47.8,34.1258592638215
14299,218194,1676844120,2023-02-19 22:02:04,0,16,0,0,0,1,0,1,969.0,14,5,1,1.7369553,2.4386926,4.1756477,2,2,27.32 - 19.22 - 53.46,40.54357059433039
14300,218195,1676844960,2023-02-19 22:15:59,2,16,1,0,5,2,6,2,969.0,15,5,8,1.7479391,2.2092795,3.9572186,1,2,30.94 - 20.35 - 48.7,36.2805648924886
14301,218196,1676845800,2023-02-19 22:29:58,0,2,1,0,2,1,3,1,969.0,16,6,4,1.6976749,2.304633,4.002308,1,2,28.49 - 19.89 - 51.62,37.161392690939415
14302,218197,1676846640,2023-02-19 22:44:03,0,16,1,2,0,0,1,2,969.0,17,6,3,1.7678592,2.314559,4.0824184,2,2,29.73 - 19.84 - 50.43,38.72603368903745
14303,218198,1676847480,2023-02-19 22:58:03,2,16,2,2,1,0,3,2,969.0,18,6,5,1.7335063,2.222308,3.9558144,1,2,30.45 - 20.3 - 49.25,36.253134018442765
14304,221140,1676848320,2023-02-19 23:12:17,0,2,1,1,0,1,1,2,969.0,19,7,3,1.6993501,2.359282,4.058632,2,2,27.73 - 19.61 - 52.66,38.26162097196173
14305,221141,1676849160,2023-02-19 23:26:07,0,16,2,0,0,0,2,0,969.0,20,7,2,1.7862358,2.3519313,4.1381674,1,2,29.54 - 19.66 - 50.8,39.81352464573482
14306,221142,1676850000,2023-02-19 23:40:06,2,16,0,1,1,1,1,2,969.0,21,7,3,1.7518669,2.0523148,3.8041816,2,2,33.55 - 21.07 - 45.38,33.29692372989205
14307,221143,1676850840,2023-02-19 23:54:02,0,2,0,0,1,1,1,1,969.0,22,8,2,1.6981199,2.226413,3.924533,0,2,29.67 - 20.29 - 50.04,35.64228273474842
14308,221144,1676851680,2023-02-20 00:08:05,0,16,1,2,2,1,3,3,969.0,23,8,6,1.7463583,2.4410532,4.1874113,0,2,27.47 - 19.21 - 53.32,40.77247434052168
14309,221145,1676852520,2023-02-20 00:22:04,2,16,1,0,1,2,2,2,969.0,24,8,4,1.7065018,2.0920057,3.7985077,0,2,31.95 - 20.95 - 47.1,33.18663442879646
14310,221146,1676855040,2023-02-20 01:04:03,0,2,0,1,0,0,0,1,969.0,25,9,1,1.6930001,2.1539328,3.846933,2,2,30.68 - 20.66 - 48.66,34.12885691078405
14311,221147,1676855880,2023-02-20 01:18:06,0,16,2,2,1,2,3,4,969.0,26,9,7,1.722497,2.507806,4.230303,2,2,26.09 - 18.85 - 55.05,41.60601558736886
14312,221148,1676856720,2023-02-20 01:32:15,2,16,1,4,1,2,2,6,969.0,27,9,8,1.6934576,1.9283432,3.621801,2,2,34.4 - 21.73 - 43.87,29.773529790339833
14313,221149,1676857560,2023-02-20 01:46:08,0,2,2,0,1,2,3,2,969.0,28,10,5,1.7009138,2.0919962,3.79291,1,2,31.83 - 20.95 - 47.21,33.07786522340828
14314,221150,1676858400,2023-02-20 02:00:03,0,16,0,5,0,2,0,7,969.0,29,10,7,1.7864203,2.470854,4.2572746,2,2,27.82 - 19.09 - 53.1,42.129193496285176
14315,221151,1676859240,2023-02-20 02:14:13,2,16,1,0,1,1,2,1,969.0,30,10,3,1.769347,2.2787492,4.048096,1,2,30.3 - 20.01 - 49.68,38.05585621147291
14316,221152,1676860080,2023-02-20 02:28:02,0,2,1,1,0,0,1,1,969.0,31,11,2,1.7010794,2.2827294,3.9838088,0,2,28.88 - 20.01 - 51.11,36.799986764981064
14317,221153,1676860920,2023-02-20 02:42:02,0,16,1,2,1,0,2,2,969.0,32,11,4,1.7942032,2.5226629,4.316866,0,2,27.24 - 18.83 - 53.93,43.28198807819096
14318,221154,1676861760,2023-02-20 02:56:09,2,16,0,0,0,1,0,1,969.0,33,11,1,1.7102562,2.1666634,3.8769197,2,2,30.84 - 20.58 - 48.58,34.71326511077563
14319,221155,1676862600,2023-02-20 03:10:05,0,2,0,1,0,1,0,2,969.0,34,12,2,1.6957436,2.310775,4.0065184,2,2,28.36 - 19.86 - 51.78,37.24365811494895
14320,221156,1676863440,2023-02-20 03:24:07,0,16,1,0,0,5,1,5,969.0,35,12,6,1.7744601,2.5216439,4.296104,2,2,26.88 - 18.83 - 54.29,42.88087466697713
14321,221157,1676864280,2023-02-20 03:38:05,2,16,0,0,0,2,0,2,969.0,36,12,2,1.7004694,1.985752,3.6862214,2,2,33.58 - 21.45 - 44.97,31.012195630125
14322,221158,1676865120,2023-02-20 03:52:07,0,2,1,2,1,2,2,4,969.0,37,13,6,1.6921197,2.1536365,3.845756,2,2,30.67 - 20.66 - 48.67,34.10593733739047
14323,221159,1676865960,2023-02-20 04:06:10,0,16,1,1,1,1,2,2,969.0,38,13,4,1.7933569,2.5379374,4.331294,0,2,27.01 - 18.76 - 54.23,43.56037745808663
14324,221160,1676866800,2023-02-20 04:20:12,2,16,1,0,0,4,1,4,969.0,39,13,5,1.7100369,1.9624878,3.6725247,2,2,34.18 - 21.54 - 44.28,30.748218277737283
14325,221161,1676867640,2023-02-20 04:34:07,0,2,1,2,0,1,1,3,969.0,40,14,4,1.699787,2.1062872,3.8060741,2,2,31.58 - 20.89 - 47.54,33.33371721434092
14326,221162,1676868480,2023-02-20 04:48:01,0,16,3,1,0,3,3,4,969.0,41,14,7,1.7651609,2.5501828,4.315344,2,2,26.32 - 18.67 - 55.01,43.25259824162871
14327,221163,1676869320,2023-02-20 05:02:05,2,16,2,0,2,2,4,2,969.0,42,14,6,1.7181616,1.960717,3.6788785,1,2,34.38 - 21.53 - 44.09,30.870637586946533
14328,221164,1676870160,2023-02-20 05:16:09,0,2,1,1,1,2,2,3,969.0,43,15,5,1.7172513,2.2588348,3.9760861,2,2,29.56 - 20.13 - 50.31,36.64912017548384
14329,221165,1676871000,2023-02-20 05:30:06,0,16,0,2,3,1,3,3,969.0,44,15,6,1.8039596,2.6105738,4.4145336,0,2,26.22 - 18.41 - 55.37,45.160090325343106
14330,221166,1676871840,2023-02-20 05:44:03,2,16,1,1,1,2,2,3,969.0,45,15,5,1.7151257,1.955893,3.6710186,2,2,34.4 - 21.56 - 44.04,30.719212946111796
14331,221167,1676872680,2023-02-20 05:58:08,0,2,1,2,3,3,4,5,969.0,46,16,9,1.7442168,2.287292,4.031509,2,2,29.67 - 19.98 - 50.35,37.73185857351825
14332,221168,1676873520,2023-02-20 06:12:05,0,16,1,2,0,0,1,2,969.0,47,16,3,1.7867928,2.6374707,4.4242635,2,2,25.55 - 18.25 - 56.19,45.346315346222205
14333,221169,1676874360,2023-02-20 06:26:01,2,16,1,2,1,2,2,4,969.0,48,16,6,1.7088779,1.9323047,3.6411827,2,2,34.67 - 21.68 - 43.65,30.145395473232895
14334,221170,1676876400,2023-02-20 06:59:58,9,28,2,0,2,1,4,1,970.0,1,1,5,2.0745811,1.8800874,3.9546685,1,1,43.39 - 20.75 - 35.86,36.230756089312024
14335,221171,1676876520,2023-02-20 07:01:44,8,27,0,1,2,0,2,1,970.0,2,1,3,2.2072048,1.4052228,3.6124277,1,1,55.71 - 20.29 - 24.0,29.593960625419065
14336,221172,1676877240,2023-02-20 07:14:03,26,28,0,3,2,1,2,4,970.0,3,1,6,2.3854854,2.5041733,4.889659,2,2,38.61 - 18.62 - 42.77,53.99366607307526
14337,221173,1676877360,2023-02-20 07:15:41,8,9,3,0,0,1,3,1,970.0,4,1,4,2.1894534,1.5864743,3.7759275,1,1,51.55 - 20.51 - 27.95,32.748081798589766
14338,221174,1676878080,2023-02-20 07:28:58,26,27,0,1,0,1,0,2,970.0,5,1,2,1.8980778,2.689488,4.587566,2,2,26.88 - 18.12 - 55.0,48.443235772244655
14339,221175,1676878200,2023-02-20 07:29:45,8,28,2,0,3,1,5,1,970.0,6,1,6,2.5224257,1.3807739,3.9031997,1,1,62.29 - 18.13 - 19.58,35.22589415681037
14340,221176,1676878920,2023-02-20 07:41:55,9,27,3,0,0,2,3,2,970.0,7,1,5,1.6238643,2.0387177,3.662582,1,2,31.07 - 21.3 - 47.63,30.556793564079943
14341,221177,1676879040,2023-02-20 07:43:58,8,26,2,0,2,0,4,0,970.0,8,1,4,2.9430795,1.2501882,4.193268,1,1,71.87 - 14.83 - 13.3,40.88638533451609
14342,221178,1676879760,2023-02-20 07:56:04,27,28,0,1,2,1,2,2,970.0,9,1,4,2.0895667,1.7994307,3.8889976,0,1,45.24 - 20.84 - 33.93,34.94881328464434
