match_id,date_planned_start,match_start,player_1,player_2,player_1_fh_goals,player_2_fh_goals,player_1_sh_goals,player_2_sh_goals,player_1_total_goals,player_2_total_goals,shift_n,match_count_within_shift,match_count_within_shift_player_pair
193623,1675174440,1675174444,15,26,1,2,2,0,3,2,930.0,59,6
193633,1675178640,1675178635,15,26,1,1,2,0,3,1,930.0,69,7
193643,1675182840,1675182857,15,26,0,0,1,0,1,0,930.0,79,8
193653,1675187040,1675187044,15,26,0,2,2,0,2,2,930.0,89,9
193572,1675151040,1675151033,21,22,1,3,0,2,1,5,930.0,8,1
193582,1675155240,1675155248,21,22,1,3,2,2,3,5,930.0,18,2
193592,1675159440,1675159447,21,22,0,0,1,1,1,1,930.0,28,3
193602,1675163640,1675163624,21,22,0,3,1,2,1,5,930.0,38,4
193612,1675167840,1675167830,21,22,1,0,0,1,1,1,930.0,48,5
193622,1675173720,1675173690,21,22,2,0,2,4,4,4,930.0,58,6
193632,1675177920,1675177884,21,22,1,3,0,0,1,3,930.0,68,7
193642,1675182120,1675182111,21,22,1,0,0,2,1,2,930.0,78,8
193652,1675186320,1675186313,21,22,2,1,0,0,2,1,930.0,88,9
193570,1675150200,1675150208,21,26,1,0,2,1,3,1,930.0,6,1
193580,1675154400,1675154383,21,26,3,0,1,0,4,0,930.0,16,2
193590,1675158600,1675158593,21,26,0,0,0,1,0,1,930.0,26,3
193600,1675162800,1675162782,21,26,0,1,1,1,1,2,930.0,36,4
193610,1675167000,1675167001,21,26,1,1,0,1,1,2,930.0,46,5
193620,1675172880,1675172886,21,26,0,0,1,1,1,1,930.0,56,6
193630,1675177080,1675177078,21,26,0,2,2,2,2,4,930.0,66,7
193640,1675181280,1675181271,21,26,1,1,1,3,2,4,930.0,76,8
193650,1675185480,1675185458,21,26,0,1,1,2,1,3,930.0,86,9
193660,1675189680,1675189668,21,26,1,1,1,4,2,5,930.0,96,10
193567,1675149240,1675149241,22,26,1,1,2,1,3,2,930.0,3,1
193577,1675153440,1675153438,22,26,1,2,1,2,2,4,930.0,13,2
193587,1675157640,1675157644,22,26,2,0,2,0,4,0,930.0,23,3
193597,1675161840,1675161841,22,26,0,0,3,1,3,1,930.0,33,4
193607,1675166040,1675166044,22,26,1,1,1,1,2,2,930.0,43,5
193617,1675171920,1675171930,22,26,0,0,2,2,2,2,930.0,53,6
193627,1675176120,1675176121,22,26,0,0,1,0,1,0,930.0,63,7
193637,1675180320,1675180314,22,26,1,1,1,0,2,1,930.0,73,8
193647,1675184520,1675184518,22,26,2,2,0,1,2,3,930.0,83,9
193657,1675188720,1675188728,22,26,4,0,3,2,7,2,930.0,93,10
193663,1675193280,1675193280,0,2,1,0,1,1,2,1,931.0,3,1
193666,1675195800,1675195802,0,2,2,0,1,1,3,1,931.0,6,2
193669,1675198320,1675198320,0,2,1,0,0,0,1,0,931.0,9,3
193672,1675200840,1675200840,0,2,1,0,1,2,2,2,931.0,12,4
193675,1675203360,1675203361,0,2,0,0,2,1,2,1,931.0,15,5
193678,1675205880,1675205883,0,2,0,2,0,1,0,3,931.0,18,6
195325,1675208400,1675208409,0,2,0,1,0,2,0,3,931.0,21,7
195328,1675210920,1675210930,0,2,0,1,4,0,4,1,931.0,24,8
195331,1675215120,1675215128,0,2,0,1,0,1,0,2,931.0,27,9
195334,1675217640,1675217655,0,2,0,1,0,0,0,1,931.0,30,10
195337,1675220160,1675220165,0,2,1,0,2,2,3,2,931.0,33,11
195340,1675222680,1675222694,0,2,1,0,2,3,3,3,931.0,36,12
195343,1675225200,1675225215,0,2,2,1,2,2,4,3,931.0,39,13
195346,1675227720,1675227735,0,2,0,2,1,0,1,2,931.0,42,14
195349,1675230240,1675230257,0,2,0,2,0,1,0,3,931.0,45,15
195352,1675232760,1675232771,0,2,3,1,1,3,4,4,931.0,48,16
193665,1675194960,1675194959,0,16,1,0,1,1,2,1,931.0,5,1
193668,1675197480,1675197482,0,16,0,3,0,2,0,5,931.0,8,2
193671,1675200000,1675200000,0,16,0,1,0,3,0,4,931.0,11,3
193674,1675202520,1675202518,0,16,1,4,1,1,2,5,931.0,14,4
193677,1675205040,1675205041,0,16,0,2,1,2,1,4,931.0,17,5
195324,1675207560,1675207569,0,16,2,1,1,0,3,1,931.0,20,6
195327,1675210080,1675210084,0,16,2,1,3,1,5,2,931.0,23,7
195330,1675214280,1675214284,0,16,1,2,1,2,2,4,931.0,26,8
195333,1675216800,1675216807,0,16,0,0,2,1,2,1,931.0,29,9
195336,1675219320,1675219343,0,16,1,3,3,1,4,4,931.0,32,10
195339,1675221840,1675221847,0,16,1,1,2,1,3,2,931.0,35,11
195342,1675224360,1675224371,0,16,0,1,0,1,0,2,931.0,38,12
195345,1675226880,1675226887,0,16,0,2,1,1,1,3,931.0,41,13
195348,1675229400,1675229408,0,16,5,0,0,5,5,5,931.0,44,14
195351,1675231920,1675231937,0,16,2,4,2,0,4,4,931.0,47,15
193664,1675194120,1675194126,2,16,0,0,0,1,0,1,931.0,4,1
193667,1675196640,1675196639,2,16,0,0,2,2,2,2,931.0,7,2
193670,1675199160,1675199159,2,16,0,1,1,4,1,5,931.0,10,3
193673,1675201680,1675201681,2,16,0,0,1,1,1,1,931.0,13,4
193676,1675204200,1675204201,2,16,0,2,1,1,1,3,931.0,16,5
195323,1675206720,1675206723,2,16,2,3,0,3,2,6,931.0,19,6
195326,1675209240,1675209250,2,16,2,0,0,3,2,3,931.0,22,7
195329,1675213440,1675213449,2,16,1,0,1,1,2,1,931.0,25,8
195332,1675215960,1675215966,2,16,3,2,2,0,5,2,931.0,28,9
195335,1675218480,1675218492,2,16,2,1,1,2,3,3,931.0,31,10
195338,1675221000,1675221012,2,16,2,1,4,2,6,3,931.0,34,11
195341,1675223520,1675223526,2,16,1,0,0,2,1,2,931.0,37,12
195344,1675226040,1675226051,2,16,0,0,2,3,2,3,931.0,40,13
195347,1675228560,1675228570,2,16,1,2,0,2,1,4,931.0,43,14
195350,1675231080,1675231113,2,16,1,2,1,2,2,4,931.0,46,15
195181,1675191600,1675191602,16,22,1,0,2,0,3,0,931.0,1,1
195182,1675192440,1675192443,16,22,1,2,0,1,1,3,931.0,2,2
195355,1675235640,1675235649,8,9,1,0,2,0,3,0,932.0,3,1
195365,1675239840,1675239848,8,9,2,2,0,1,2,3,932.0,13,2
195375,1675244040,1675244036,8,9,1,0,3,0,4,0,932.0,23,3
195385,1675248240,1675248238,8,9,1,3,2,2,3,5,932.0,33,4
195395,1675252440,1675252451,8,9,2,1,3,0,5,1,932.0,43,5
195405,1675258320,1675258322,8,9,1,0,2,2,3,2,932.0,53,6
195415,1675262520,1675262517,8,9,1,0,1,0,2,0,932.0,63,7
195425,1675266720,1675266713,8,9,1,0,2,1,3,1,932.0,73,8
195435,1675270920,1675270919,8,9,3,0,2,1,5,1,932.0,83,9
195445,1675275120,1675275115,8,9,0,0,0,0,0,0,932.0,93,10
195357,1675236480,1675236483,8,12,0,0,0,2,0,2,932.0,5,1
195367,1675240680,1675240682,8,12,1,0,1,0,2,0,932.0,15,2
195377,1675244880,1675244905,8,12,1,1,2,4,3,5,932.0,25,3
195387,1675249080,1675249078,8,12,1,3,1,1,2,4,932.0,35,4
195397,1675253280,1675253280,8,12,4,0,0,1,4,1,932.0,45,5
195407,1675259160,1675259163,8,12,1,1,1,1,2,2,932.0,55,6
195417,1675263360,1675263364,8,12,1,0,1,0,2,0,932.0,65,7
195427,1675267560,1675267558,8,12,3,0,3,0,6,0,932.0,75,8
195437,1675271760,1675271759,8,12,2,1,1,0,3,1,932.0,85,9
195447,1675275960,1675275961,8,12,2,0,1,2,3,2,932.0,95,10
195360,1675237440,1675237439,8,15,1,0,1,1,2,1,932.0,8,1
195370,1675241640,1675241638,8,15,0,0,1,1,1,1,932.0,18,2
195380,1675245840,1675245836,8,15,3,0,1,1,4,1,932.0,28,3
195390,1675250040,1675250035,8,15,0,1,2,2,2,3,932.0,38,4
195400,1675254240,1675254234,8,15,1,1,1,1,2,2,932.0,48,5
195410,1675260120,1675260116,8,15,3,0,1,0,4,0,932.0,58,6
195420,1675264320,1675264314,8,15,0,1,0,3,0,4,932.0,68,7
195430,1675268520,1675268518,8,15,1,0,2,0,3,0,932.0,78,8
195440,1675272720,1675272710,8,15,0,1,1,2,1,3,932.0,88,9
195362,1675238280,1675238277,8,22,0,0,1,1,1,1,932.0,10,1
195372,1675242480,1675242477,8,22,1,0,2,0,3,0,932.0,20,2
195382,1675246680,1675246680,8,22,1,1,2,0,3,1,932.0,30,3
195392,1675250880,1675250878,8,22,3,0,1,2,4,2,932.0,40,4
195402,1675256760,1675256757,8,22,3,2,1,0,4,2,932.0,50,5
195412,1675260960,1675260951,8,22,1,1,0,0,1,1,932.0,60,6
195422,1675265160,1675265152,8,22,2,0,2,1,4,1,932.0,70,7
195432,1675269360,1675269360,8,22,2,1,1,0,3,1,932.0,80,8
195442,1675273560,1675273553,8,22,3,1,2,1,5,2,932.0,90,9
195361,1675238160,1675238154,9,12,2,1,0,1,2,2,932.0,9,1
195371,1675242360,1675242357,9,12,2,1,1,2,3,3,932.0,19,2
195381,1675246560,1675246567,9,12,1,1,1,1,2,2,932.0,29,3
195391,1675250760,1675250761,9,12,1,2,2,3,3,5,932.0,39,4
195401,1675254960,1675254978,9,12,0,2,0,1,0,3,932.0,49,5
195411,1675260840,1675260838,9,12,0,5,1,1,1,6,932.0,59,6
195421,1675265040,1675265036,9,12,1,1,0,2,1,3,932.0,69,7
195431,1675269240,1675269237,9,12,0,4,1,5,1,9,932.0,79,8
195441,1675273440,1675273447,9,12,1,0,1,1,2,1,932.0,89,9
195358,1675236600,1675236600,9,15,2,0,4,0,6,0,932.0,6,1
195368,1675240800,1675240796,9,15,1,0,1,0,2,0,932.0,16,2
195378,1675245000,1675244996,9,15,0,2,4,1,4,3,932.0,26,3
195388,1675249200,1675249198,9,15,3,1,2,0,5,1,932.0,36,4
195398,1675253400,1675253394,9,15,0,2,0,0,0,2,932.0,46,5
195408,1675259280,1675259277,9,15,1,3,2,1,3,4,932.0,56,6
195418,1675263480,1675263476,9,15,0,0,1,0,1,0,932.0,66,7
195428,1675267680,1675267678,9,15,0,1,1,0,1,1,932.0,76,8
195438,1675271880,1675271873,9,15,4,1,0,1,4,2,932.0,86,9
195448,1675276080,1675276077,9,15,3,1,0,2,3,3,932.0,96,10
195353,1675234800,1675234797,9,22,2,3,3,1,5,4,932.0,1,1
195363,1675239000,1675238998,9,22,1,2,0,1,1,3,932.0,11,2
195373,1675243200,1675243200,9,22,3,0,5,0,8,0,932.0,21,3
195383,1675247400,1675247402,9,22,3,1,2,1,5,2,932.0,31,4
195393,1675251600,1675251595,9,22,2,1,1,0,3,1,932.0,41,5
195403,1675257480,1675257479,9,22,2,0,1,1,3,1,932.0,51,6
195413,1675261680,1675261679,9,22,1,1,2,1,3,2,932.0,61,7
195423,1675265880,1675265875,9,22,1,0,1,1,2,1,932.0,71,8
195433,1675270080,1675270079,9,22,1,2,1,3,2,5,932.0,81,9
195443,1675274280,1675274275,9,22,3,1,0,0,3,1,932.0,91,10
195354,1675234920,1675234953,12,15,3,0,2,0,5,0,932.0,2,1
195364,1675239120,1675239119,12,15,2,0,3,1,5,1,932.0,12,2
195374,1675243320,1675243318,12,15,1,0,5,0,6,0,932.0,22,3
195384,1675247520,1675247515,12,15,2,0,2,1,4,1,932.0,32,4
195394,1675251720,1675251716,12,15,0,0,1,2,1,2,932.0,42,5
195404,1675257600,1675257595,12,15,0,0,3,1,3,1,932.0,52,6
195414,1675261800,1675261794,12,15,3,1,3,1,6,2,932.0,62,7
195424,1675266000,1675265993,12,15,0,0,2,2,2,2,932.0,72,8
195434,1675270200,1675270196,12,15,1,0,1,0,2,0,932.0,82,9
195444,1675274400,1675274391,12,15,1,1,2,0,3,1,932.0,92,10
195359,1675237320,1675237317,12,22,2,0,0,2,2,2,932.0,7,1
195369,1675241520,1675241518,12,22,3,4,1,1,4,5,932.0,17,2
195379,1675245720,1675245722,12,22,0,1,2,1,2,2,932.0,27,3
195389,1675249920,1675249919,12,22,0,1,2,0,2,1,932.0,37,4
195399,1675254120,1675254120,12,22,1,0,0,2,1,2,932.0,47,5
195409,1675260000,1675259999,12,22,4,1,0,0,4,1,932.0,57,6
195419,1675264200,1675264195,12,22,1,1,0,1,1,2,932.0,67,7
195429,1675268400,1675268403,12,22,2,1,2,1,4,2,932.0,77,8
195439,1675272600,1675272596,12,22,1,0,0,1,1,1,932.0,87,9
195356,1675235760,1675235757,15,22,1,1,1,1,2,2,932.0,4,1
195366,1675239960,1675239982,15,22,0,1,1,1,1,2,932.0,14,2
195376,1675244160,1675244157,15,22,0,0,2,1,2,1,932.0,24,3
195386,1675248360,1675248358,15,22,1,1,1,1,2,2,932.0,34,4
195396,1675252560,1675252557,15,22,1,0,1,1,2,1,932.0,44,5
195406,1675258440,1675258432,15,22,1,0,1,1,2,1,932.0,54,6
195416,1675262640,1675262637,15,22,1,2,1,3,2,5,932.0,64,7
195426,1675266840,1675266830,15,22,2,0,1,1,3,1,932.0,74,8
195436,1675271040,1675271037,15,22,1,2,1,2,2,4,932.0,84,9
195446,1675275240,1675275237,15,22,3,2,1,2,4,4,932.0,94,10
195451,1675279680,1675279681,14,19,2,0,1,1,3,1,933.0,3,1
195454,1675282200,1675282198,14,19,2,0,0,1,2,1,933.0,6,2
195457,1675284720,1675284720,14,19,1,1,0,2,1,3,933.0,9,3
195460,1675287240,1675287242,14,19,1,0,1,1,2,1,933.0,12,4
195464,1675289760,1675289763,14,19,1,1,0,1,1,2,933.0,15,5
195467,1675292280,1675292300,14,19,2,1,1,0,3,1,933.0,18,6
196559,1675294800,1675294813,14,19,1,2,1,0,2,2,933.0,21,7
196562,1675297320,1675297327,14,19,1,0,4,0,5,0,933.0,24,8
196565,1675301520,1675301530,14,19,2,3,3,3,5,6,933.0,27,9
196568,1675304040,1675304044,14,19,2,3,2,2,4,5,933.0,30,10
196571,1675306560,1675306563,14,19,2,2,1,2,3,4,933.0,33,11
196574,1675309080,1675309080,14,19,0,1,1,1,1,2,933.0,36,12
196577,1675311600,1675311607,14,19,0,3,1,1,1,4,933.0,39,13
196580,1675314120,1675314127,14,19,1,1,2,1,3,2,933.0,42,14
196583,1675316640,1675316650,14,19,0,3,1,0,1,3,933.0,45,15
196586,1675319160,1675319166,14,19,2,0,1,1,3,1,933.0,48,16
195449,1675278000,1675278004,14,27,2,0,2,1,4,1,933.0,1,1
195452,1675280520,1675280520,14,27,2,1,1,0,3,1,933.0,4,2
195455,1675283040,1675283040,14,27,2,0,1,1,3,1,933.0,7,3
195458,1675285560,1675285562,14,27,1,2,3,0,4,2,933.0,10,4
195461,1675288080,1675288081,14,27,0,2,1,1,1,3,933.0,13,5
195465,1675290600,1675290601,14,27,0,0,0,1,0,1,933.0,16,6
196557,1675293120,1675293133,14,27,3,1,0,1,3,2,933.0,19,7
196560,1675295640,1675295646,14,27,4,0,0,2,4,2,933.0,22,8
196563,1675299840,1675299849,14,27,2,2,0,0,2,2,933.0,25,9
196566,1675302360,1675302369,14,27,1,0,1,0,2,0,933.0,28,10
196569,1675304880,1675304892,14,27,0,0,0,2,0,2,933.0,31,11
196572,1675307400,1675307417,14,27,3,1,0,1,3,2,933.0,34,12
196575,1675309920,1675309927,14,27,1,1,3,1,4,2,933.0,37,13
196578,1675312440,1675312463,14,27,0,0,0,1,0,1,933.0,40,14
196581,1675314960,1675314970,14,27,0,1,3,1,3,2,933.0,43,15
196584,1675317480,1675317494,14,27,3,0,0,1,3,1,933.0,46,16
195450,1675278840,1675278843,19,27,1,0,1,1,2,1,933.0,2,1
195453,1675281360,1675281358,19,27,0,2,0,1,0,3,933.0,5,2
195456,1675283880,1675283880,19,27,1,0,1,0,2,0,933.0,8,3
195459,1675286400,1675286404,19,27,1,0,0,2,1,2,933.0,11,4
195462,1675288920,1675288919,19,27,3,1,1,0,4,1,933.0,14,5
195466,1675291440,1675291442,19,27,3,1,1,0,4,1,933.0,17,6
196558,1675293960,1675293971,19,27,2,1,1,2,3,3,933.0,20,7
196561,1675296480,1675296491,19,27,0,1,1,1,1,2,933.0,23,8
196564,1675300680,1675300688,19,27,0,2,0,0,0,2,933.0,26,9
196567,1675303200,1675303203,19,27,1,2,2,0,3,2,933.0,29,10
196570,1675305720,1675305724,19,27,0,2,3,4,3,6,933.0,32,11
196573,1675308240,1675308248,19,27,4,1,2,1,6,2,933.0,35,12
196576,1675310760,1675310765,19,27,0,0,0,3,0,3,933.0,38,13
196579,1675313280,1675313286,19,27,3,0,0,2,3,2,933.0,41,14
196582,1675315800,1675315810,19,27,1,1,0,1,1,2,933.0,44,15
196585,1675318320,1675318322,19,27,1,0,1,1,2,1,933.0,47,16
196594,1675323840,1675323854,2,8,1,0,1,1,2,1,934.0,8,1
196604,1675328040,1675328037,2,8,0,1,0,1,0,2,934.0,18,2
196614,1675332240,1675332225,2,8,1,3,2,2,3,5,934.0,28,3
196624,1675336440,1675336444,2,8,0,2,2,3,2,5,934.0,38,4
196634,1675340640,1675340617,2,8,0,3,0,1,0,4,934.0,48,5
196644,1675346520,1675346527,2,8,0,2,1,2,1,4,934.0,58,6
196654,1675350720,1675350749,2,8,0,5,2,1,2,6,934.0,68,7
196664,1675354920,1675354929,2,8,0,3,0,1,0,4,934.0,78,8
196674,1675359120,1675359117,2,8,1,2,0,1,1,3,934.0,88,9
196592,1675323000,1675323018,2,9,0,0,0,0,0,0,934.0,6,1
196602,1675327200,1675327193,2,9,1,0,1,1,2,1,934.0,16,2
196612,1675331400,1675331396,2,9,1,0,1,1,2,1,934.0,26,3
196622,1675335600,1675335600,2,9,0,2,0,0,0,2,934.0,36,4
196632,1675339800,1675339800,2,9,0,1,1,0,1,1,934.0,46,5
196642,1675345680,1675345686,2,9,1,2,1,1,2,3,934.0,56,6
196652,1675349880,1675349890,2,9,1,0,1,0,2,0,934.0,66,7
196662,1675354080,1675354093,2,9,0,2,2,2,2,4,934.0,76,8
196672,1675358280,1675358315,2,9,0,0,0,2,0,2,934.0,86,9
196682,1675362480,1675362497,2,9,0,0,1,1,1,1,934.0,96,10
196590,1675322160,1675322195,2,12,2,0,0,0,2,0,934.0,4,1
196600,1675326360,1675326371,2,12,0,0,0,3,0,3,934.0,14,2
196610,1675330560,1675330551,2,12,1,2,1,1,2,3,934.0,24,3
196620,1675334760,1675334762,2,12,1,0,3,1,4,1,934.0,34,4
196630,1675338960,1675338944,2,12,1,1,1,0,2,1,934.0,44,5
196640,1675344840,1675344847,2,12,2,0,1,0,3,0,934.0,54,6
196650,1675349040,1675349035,2,12,1,0,0,1,1,1,934.0,64,7
196660,1675353240,1675353234,2,12,1,3,1,0,2,3,934.0,74,8
196670,1675357440,1675357448,2,12,0,1,3,2,3,3,934.0,84,9
196680,1675361640,1675361636,2,12,0,1,2,1,2,2,934.0,94,10
196588,1675321320,1675321309,2,26,1,1,0,0,1,1,934.0,2,1
196598,1675325520,1675325588,2,26,2,0,0,1,2,1,934.0,12,2
196608,1675329720,1675329710,2,26,0,3,1,0,1,3,934.0,22,3
196618,1675333920,1675333917,2,26,1,0,0,1,1,1,934.0,32,4
196628,1675338120,1675338110,2,26,0,0,1,0,1,0,934.0,42,5
196638,1675344000,1675344027,2,26,1,2,1,1,2,3,934.0,52,6
196648,1675348200,1675348219,2,26,1,0,2,1,3,1,934.0,62,7
196658,1675352400,1675352416,2,26,3,1,2,2,5,3,934.0,72,8
196668,1675356600,1675356626,2,26,1,2,2,3,3,5,934.0,82,9
196678,1675360800,1675360795,2,26,0,0,0,2,0,2,934.0,92,10
196589,1675322040,1675322036,8,9,0,1,3,0,3,1,934.0,3,1
196599,1675326240,1675326241,8,9,0,0,2,1,2,1,934.0,13,2
196609,1675330440,1675330434,8,9,0,1,2,1,2,2,934.0,23,3
196619,1675334640,1675334631,8,9,0,3,0,1,0,4,934.0,33,4
196629,1675338840,1675338839,8,9,1,0,1,2,2,2,934.0,43,5
196639,1675344720,1675344732,8,9,0,0,3,0,3,0,934.0,53,6
196649,1675348920,1675348931,8,9,0,2,2,0,2,2,934.0,63,7
196659,1675353120,1675353121,8,9,1,1,2,1,3,2,934.0,73,8
196669,1675357320,1675357317,8,9,4,0,2,1,6,1,934.0,83,9
196679,1675361520,1675361518,8,9,3,0,1,0,4,0,934.0,93,10
196596,1675324680,1675324664,8,12,3,0,2,0,5,0,934.0,10,1
196606,1675328880,1675328878,8,12,2,0,3,0,5,0,934.0,20,2
196616,1675333080,1675333074,8,12,1,2,0,2,1,4,934.0,30,3
196626,1675337280,1675337256,8,12,2,0,2,0,4,0,934.0,40,4
196636,1675343160,1675343153,8,12,1,2,0,4,1,6,934.0,50,5
196646,1675347360,1675347370,8,12,2,1,2,2,4,3,934.0,60,6
196656,1675351560,1675351559,8,12,2,1,2,0,4,1,934.0,70,7
196666,1675355760,1675355758,8,12,3,0,2,0,5,0,934.0,80,8
196676,1675359960,1675359972,8,12,2,1,1,2,3,3,934.0,90,9
196591,1675322880,1675322876,8,26,2,0,2,0,4,0,934.0,5,1
196601,1675327080,1675327077,8,26,5,1,2,0,7,1,934.0,15,2
196611,1675331280,1675331274,8,26,2,1,2,1,4,2,934.0,25,3
196621,1675335480,1675335477,8,26,0,0,1,2,1,2,934.0,35,4
196631,1675339680,1675339665,8,26,4,0,1,3,5,3,934.0,45,5
196641,1675345560,1675345531,8,26,1,0,3,1,4,1,934.0,55,6
196651,1675349760,1675349760,8,26,2,0,0,2,2,2,934.0,65,7
196661,1675353960,1675353960,8,26,0,1,2,0,2,1,934.0,75,8
196671,1675358160,1675358155,8,26,2,1,2,1,4,2,934.0,85,9
196681,1675362360,1675362359,8,26,3,0,2,1,5,1,934.0,95,10
196587,1675321200,1675321203,9,12,1,1,2,2,3,3,934.0,1,1
196597,1675325400,1675325406,9,12,1,1,2,1,3,2,934.0,11,2
196607,1675329600,1675329587,9,12,2,4,1,2,3,6,934.0,21,3
196617,1675333800,1675333796,9,12,2,3,2,0,4,3,934.0,31,4
196627,1675338000,1675337992,9,12,2,1,2,1,4,2,934.0,41,5
196637,1675343880,1675343881,9,12,3,2,1,1,4,3,934.0,51,6
196647,1675348080,1675348070,9,12,1,0,3,0,4,0,934.0,61,7
196657,1675352280,1675352279,9,12,1,2,2,5,3,7,934.0,71,8
196667,1675356480,1675356477,9,12,0,1,1,1,1,2,934.0,81,9
196677,1675360680,1675360679,9,12,1,1,2,0,3,1,934.0,91,10
196595,1675324560,1675324556,9,26,0,1,1,2,1,3,934.0,9,1
196605,1675328760,1675328753,9,26,0,0,1,0,1,0,934.0,19,2
196615,1675332960,1675332959,9,26,0,1,1,0,1,1,934.0,29,3
196625,1675337160,1675337153,9,26,0,1,1,1,1,2,934.0,39,4
196635,1675341360,1675341350,9,26,3,1,0,0,3,1,934.0,49,5
196645,1675347240,1675347271,9,26,1,0,1,2,2,2,934.0,59,6
196655,1675351440,1675351437,9,26,3,0,2,0,5,0,934.0,69,7
196665,1675355640,1675355646,9,26,1,2,1,2,2,4,934.0,79,8
196675,1675359840,1675359841,9,26,0,1,0,1,0,2,934.0,89,9
196593,1675323720,1675323726,12,26,1,2,2,0,3,2,934.0,7,1
196603,1675327920,1675327901,12,26,2,1,2,1,4,2,934.0,17,2
196613,1675332120,1675332122,12,26,1,0,1,1,2,1,934.0,27,3
196623,1675336320,1675336304,12,26,2,1,2,3,4,4,934.0,37,4
196633,1675340520,1675340507,12,26,3,1,4,0,7,1,934.0,47,5
196643,1675346400,1675346399,12,26,2,1,0,2,2,3,934.0,57,6
196653,1675350600,1675350595,12,26,1,2,4,2,5,4,934.0,67,7
196663,1675354800,1675354800,12,26,2,1,2,1,4,2,934.0,77,8
196673,1675359000,1675358994,12,26,1,1,5,1,6,2,934.0,87,9
196684,1675365240,1675365246,14,19,0,0,0,1,0,1,935.0,2,1
196687,1675367760,1675367763,14,19,1,4,2,4,3,8,935.0,5,2
196690,1675370280,1675370285,14,19,3,1,2,0,5,1,935.0,8,3
196693,1675372800,1675372805,14,19,1,0,1,1,2,1,935.0,11,4
196696,1675375320,1675375321,14,19,3,2,0,1,3,3,935.0,14,5
196699,1675377840,1675377837,14,19,0,0,1,1,1,1,935.0,17,6
198426,1675380360,1675380366,14,19,1,0,1,2,2,2,935.0,20,7
198429,1675382880,1675382892,14,19,2,0,0,4,2,4,935.0,23,8
198432,1675387080,1675387086,14,19,0,0,2,3,2,3,935.0,26,9
198435,1675389600,1675389605,14,19,1,0,0,1,1,1,935.0,29,10
198438,1675392120,1675392120,14,19,2,1,2,3,4,4,935.0,32,11
198441,1675394640,1675394643,14,19,1,1,2,2,3,3,935.0,35,12
198444,1675397160,1675397168,14,19,1,3,0,1,1,4,935.0,38,13
198447,1675399680,1675399688,14,19,3,1,1,2,4,3,935.0,41,14
198450,1675402200,1675402204,14,19,2,2,4,3,6,5,935.0,44,15
198453,1675404720,1675404725,14,19,0,1,1,0,1,1,935.0,47,16
196685,1675366080,1675366082,14,27,1,1,1,2,2,3,935.0,3,1
196688,1675368600,1675368606,14,27,0,0,1,1,1,1,935.0,6,2
196691,1675371120,1675371126,14,27,0,3,2,2,2,5,935.0,9,3
196694,1675373640,1675373643,14,27,2,0,1,2,3,2,935.0,12,4
196697,1675376160,1675376161,14,27,1,1,1,1,2,2,935.0,15,5
196700,1675378680,1675378683,14,27,0,2,1,1,1,3,935.0,18,6
198427,1675381200,1675381205,14,27,2,0,0,1,2,1,935.0,21,7
198430,1675383720,1675383729,14,27,1,2,0,1,1,3,935.0,24,8
198433,1675387920,1675387920,14,27,1,0,2,2,3,2,935.0,27,9
198436,1675390440,1675390441,14,27,0,0,2,1,2,1,935.0,30,10
198439,1675392960,1675392962,14,27,1,0,1,1,2,1,935.0,33,11
198442,1675395480,1675395486,14,27,1,0,0,0,1,0,935.0,36,12
198445,1675398000,1675397998,14,27,2,2,1,0,3,2,935.0,39,13
198448,1675400520,1675400526,14,27,0,1,1,0,1,1,935.0,42,14
198451,1675403040,1675403047,14,27,1,2,2,0,3,2,935.0,45,15
198454,1675405560,1675405575,14,27,2,2,2,1,4,3,935.0,48,16
196683,1675364400,1675364409,19,27,0,0,2,0,2,0,935.0,1,1
196686,1675366920,1675366920,19,27,1,2,0,2,1,4,935.0,4,2
196689,1675369440,1675369441,19,27,0,1,1,0,1,1,935.0,7,3
196692,1675371960,1675371964,19,27,1,0,0,1,1,1,935.0,10,4
196695,1675374480,1675374478,19,27,3,1,1,0,4,1,935.0,13,5
196698,1675377000,1675377005,19,27,2,1,0,1,2,2,935.0,16,6
198425,1675379520,1675379523,19,27,3,1,4,1,7,2,935.0,19,7
198428,1675382040,1675382039,19,27,2,0,0,2,2,2,935.0,22,8
198431,1675386240,1675386243,19,27,1,0,0,1,1,1,935.0,25,9
198434,1675388760,1675388764,19,27,1,0,1,3,2,3,935.0,28,10
198437,1675391280,1675391286,19,27,4,0,1,1,5,1,935.0,31,11
198440,1675393800,1675393801,19,27,0,1,3,0,3,1,935.0,34,12
198443,1675396320,1675396323,19,27,2,0,1,2,3,2,935.0,37,13
198446,1675398840,1675398845,19,27,2,0,2,2,4,2,935.0,40,14
198449,1675401360,1675401364,19,27,3,0,1,3,4,3,935.0,43,15
198452,1675403880,1675403880,19,27,1,1,1,0,2,1,935.0,46,16
198461,1675410120,1675410125,5,12,1,2,1,2,2,4,936.0,7,1
198471,1675414320,1675414317,5,12,0,4,0,1,0,5,936.0,17,2
198481,1675418520,1675418513,5,12,2,4,2,0,4,4,936.0,27,3
198491,1675422720,1675422716,5,12,2,0,3,1,5,1,936.0,37,4
198501,1675426920,1675426928,5,12,2,1,2,3,4,4,936.0,47,5
198511,1675432800,1675432800,5,12,0,4,2,1,2,5,936.0,57,6
